Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
1998-06-11,32,748,Ю 4м/с,26,747,Ю 4м/с
1998-06-12,29,747,Ю 2м/с,26,745,Ю 2м/с
1998-06-13,31,747,Ю 3м/с,23,747,Ю 3м/с
1998-06-14,34,748,В 1м/с,29,748,В 1м/с
1998-06-15,33,746,ЮВ 3м/с,28,745,ЮВ 3м/с
1998-06-16,23,748,Ю 6м/с,16,752,Ю 6м/с
1998-06-17,26,753,ЮЗ 4м/с,22,753,ЮЗ 4м/с
1998-06-18,27,753,Ю 2м/с,24,750,Ю 2м/с
1998-06-19,30,750,В 5м/с,28,748,В 5м/с
1998-06-20,32,747,ЮВ 4м/с,27,744,ЮВ 4м/с
1998-06-21,26,744,ЮЗ 2м/с,21,742,ЮЗ 2м/с
1998-06-22,18,739,З 2м/с,16,737,З 2м/с
1998-06-23,16,736,ЮЗ 4м/с,13,736,ЮЗ 4м/с
1998-06-24,13,736,ЮЗ 4м/с,12,737,ЮЗ 4м/с
1998-06-25,12,740,СЗ 2м/с,11,741,СЗ 2м/с
1998-06-26,14,744,З 2м/с,12,744,З 2м/с
1998-06-27,13,744,С 3м/с,12,745,С 3м/с
1998-06-28,17,745,СЗ 2м/с,14,746,СЗ 2м/с
1998-06-29,20,747,З 1м/с,16,746,З 1м/с
1998-06-30,20,742,З 4м/с,20,743,З 4м/с
1998-07-01,21,741,З 5м/с,16,740,З 5м/с
1998-07-02,20,738,Ю 2м/с,18,735,Ю 2м/с
1998-07-04,14,727,З 5м/с,14,728,З 5м/с
1998-07-05,15,731,ЮЗ 4м/с,14,733,ЮЗ 4м/с
1998-07-06,19,736,З 3м/с,14,737,З 3м/с
1998-07-07,21,736,Ш,21,735,Ш
1998-07-08,20,736,ЮЗ 5м/с,16,737,ЮЗ 5м/с
1998-07-09,21,739,ЮЗ 2м/с,21,738,ЮЗ 2м/с
1998-07-10,30,740,ЮВ 4м/с,25,739,ЮВ 4м/с
1998-07-11,21,740,Ю 4м/с,19,738,Ю 4м/с
1998-07-12,18,736,Ю 6м/с,16,736,Ю 6м/с
1998-07-13,19,738,ЮЗ 5м/с,15,739,ЮЗ 5м/с
1998-07-14,21,741,З 4м/с,18,742,З 4м/с
1998-07-15,28,744,ЮЗ 3м/с,23,744,ЮЗ 3м/с
1998-07-16,22,744,СЗ 3м/с,19,745,СЗ 3м/с
1998-07-17,29,741,В 3м/с,25,739,В 3м/с
1998-07-18,27,738,ЮВ 4м/с,20,738,ЮВ 4м/с
1998-07-19,18,741,З 4м/с,17,745,З 4м/с
1998-07-20,22,749,З 4м/с,18,749,З 4м/с
1998-07-21,21,750,ЮЗ 2м/с,18,749,ЮЗ 2м/с
1998-07-22,25,749,СЗ 3м/с,21,749,СЗ 3м/с
1998-07-23,27,750,ЮЗ 2м/с,24,748,ЮЗ 2м/с
1998-07-24,24,747,ЮЗ 2м/с,19,747,ЮЗ 2м/с
1998-07-25,25,745,З 2м/с,22,744,З 2м/с
1998-07-26,24,746,СЗ 4м/с,19,746,СЗ 4м/с
1998-07-27,21,748,З 2м/с,17,748,З 2м/с
1998-07-28,23,748,С 2м/с,18,747,С 2м/с
1998-07-29,26,747,Ю 2м/с,24,744,Ю 2м/с
1998-07-30,27,745,Ю 1м/с,21,746,Ю 1м/с
1998-07-31,26,748,С 1м/с,22,748,С 1м/с
1998-08-01,29,749,СВ 2м/с,21,750,СВ 2м/с
1998-08-02,29,751,СЗ 1м/с,23,751,СЗ 1м/с
1998-08-03,30,750,ЮВ 3м/с,23,749,ЮВ 3м/с
1998-08-04,30,746,З 4м/с,24,744,З 4м/с
1998-08-05,23,745,С 2м/с,17,745,С 2м/с
1998-08-06,20,745,Ш,16,744,Ш
1998-08-07,19,743,СЗ 3м/с,15,744,СЗ 3м/с
1998-08-09,20,741,З 3м/с,13,741,З 3м/с
1998-08-10,17,735,З 1м/с,13,734,З 1м/с
1998-08-11,14,732,СЗ 1м/с,14,732,СЗ 1м/с
1998-08-12,14,735,С 4м/с,11,738,С 4м/с
1998-08-13,11,744,С 5м/с,9,746,С 5м/с
1998-08-14,14,749,СЗ 1м/с,8,748,СЗ 1м/с
1998-08-15,18,747,Ю 4м/с,15,746,Ю 4м/с
1998-08-16,19,746,ЮВ 1м/с,14,747,ЮВ 1м/с
1998-08-17,21,747,З 2м/с,14,747,З 2м/с
1998-08-18,20,745,С 3м/с,14,746,С 3м/с
1998-08-19,21,745,Ю 2м/с,14,744,Ю 2м/с
1998-08-20,19,741,СЗ 5м/с,14,744,СЗ 5м/с
1998-08-21,21,747,З 3м/с,13,747,З 3м/с
1998-08-22,24,743,Ю 3м/с,20,740,Ю 3м/с
1998-08-23,19,739,ЮЗ 1м/с,16,739,ЮЗ 1м/с
1998-08-25,14,741,ЮЗ 4м/с,13,738,ЮЗ 4м/с
1998-08-26,13,735,З 4м/с,12,736,З 4м/с
1998-08-29,16,743,З 4м/с,11,745,З 4м/с
1998-08-30,17,744,СВ 3м/с,12,743,СВ 3м/с
1998-08-31,12,735,СВ 1м/с,12,737,СВ 1м/с
1998-09-01,8,742,С 3м/с,7,744,С 3м/с
1998-09-02,7,747,С 2м/с,3,748,С 2м/с
1998-09-03,9,747,Ш,7,745,Ш
1998-09-04,8,749,СВ 2м/с,6,750,СВ 2м/с
1998-09-05,12,753,СЗ 4м/с,6,753,СЗ 4м/с
1998-09-06,13,753,С 1м/с,6,753,С 1м/с
1998-09-07,16,753,З 2м/с,5,751,З 2м/с
1998-09-08,16,750,СЗ 2м/с,10,750,СЗ 2м/с
1998-09-09,17,753,Ш,10,753,Ш
1998-09-10,20,755,ЮЗ 2м/с,13,753,ЮЗ 2м/с
1998-09-11,20,751,ЮЗ 3м/с,10,750,ЮЗ 3м/с
1998-09-12,23,751,З 4м/с,14,750,З 4м/с
1998-09-13,23,750,Ю 4м/с,18,748,Ю 4м/с
1998-09-14,21,747,ЮВ 5м/с,17,744,ЮВ 5м/с
1998-09-15,24,738,Ю 7м/с,14,741,Ю 7м/с
1998-09-16,18,736,ЮВ 2м/с,16,736,ЮВ 2м/с
1998-09-17,15,746,ЮЗ 3м/с,11,747,ЮЗ 3м/с
1998-09-18,19,752,Ю 1м/с,12,753,Ю 1м/с
1998-09-19,19,755,СВ 1м/с,15,755,СВ 1м/с
1998-09-20,20,754,С 4м/с,12,754,С 4м/с
1998-09-21,16,753,С 4м/с,12,753,С 4м/с
1998-09-22,17,748,СЗ 4м/с,11,747,СЗ 4м/с
1998-09-23,13,746,СЗ 3м/с,7,747,СЗ 3м/с
1998-09-24,11,746,З 3м/с,9,743,З 3м/с
1998-09-25,8,742,СЗ 6м/с,6,745,СЗ 6м/с
1998-09-26,8,752,СЗ 2м/с,0,753,СЗ 2м/с
1998-09-27,10,753,ЮВ 3м/с,9,751,ЮВ 3м/с
1998-09-28,9,744,Ю 5м/с,10,743,Ю 5м/с
1998-09-29,10,744,СВ 1м/с,9,742,СВ 1м/с
1998-09-30,7,739,С 2м/с,5,738,С 2м/с
1998-10-01,2,741,СВ 3м/с,1,741,СВ 3м/с
1998-10-02,0,747,С 7м/с,1,750,С 7м/с
1998-10-03,4,752,СВ 3м/с,1,753,СВ 3м/с
1998-10-04,5,753,СЗ 2м/с,-1,752,СЗ 2м/с
1998-10-05,6,750,Ш,4,748,Ш
1998-10-06,5,748,С 4м/с,1,753,С 4м/с
1998-10-07,5,759,С 4м/с,0,760,С 4м/с
1998-10-08,7,762,З 3м/с,1,759,З 3м/с
1998-10-09,5,753,ЮЗ 4м/с,5,751,ЮЗ 4м/с
1998-10-10,9,746,Ю 3м/с,9,742,Ю 3м/с
1998-10-11,12,738,Ю 3м/с,8,735,Ю 3м/с
1998-10-12,11,743,З 4м/с,7,746,З 4м/с
1998-10-13,12,746,ЮВ 4м/с,12,743,ЮВ 4м/с
1998-10-14,10,746,С 1м/с,8,747,С 1м/с
1998-10-15,6,745,ЮЗ 3м/с,4,744,ЮЗ 3м/с
1998-10-16,9,741,ЮЗ 5м/с,5,740,ЮЗ 5м/с
1998-10-18,16,740,ЮЗ 5м/с,10,740,ЮЗ 5м/с
1998-10-19,10,745,З 3м/с,4,747,З 3м/с
1998-10-21,3,741,СЗ 4м/с,3,744,СЗ 4м/с
1998-10-22,6,753,З 3м/с,2,754,З 3м/с
1998-10-23,6,753,Ю 4м/с,6,753,Ю 4м/с
1998-10-24,10,753,ЮЗ 3м/с,9,753,ЮЗ 3м/с
1998-10-25,9,753,Ю 4м/с,4,753,Ю 4м/с
1998-10-26,7,748,ЮВ 6м/с,7,746,ЮВ 6м/с
1998-10-27,8,742,ЮВ 5м/с,9,741,ЮВ 5м/с
1998-10-28,7,741,ЮЗ 4м/с,5,741,ЮЗ 4м/с
1998-10-29,6,730,Ю 5м/с,4,732,Ю 5м/с
1998-10-30,5,732,ЮВ 3м/с,4,729,ЮВ 3м/с
1998-10-31,5,738,ЮЗ 4м/с,3,740,ЮЗ 4м/с
1998-11-01,6,741,Ю 3м/с,3,741,Ю 3м/с
1998-11-02,4,739,ЮВ 4м/с,3,734,ЮВ 4м/с
1998-11-03,3,731,З 6м/с,3,737,З 6м/с
1998-11-04,7,735,З 6м/с,3,738,З 6м/с
1998-11-05,0,739,СВ 1м/с,0,738,СВ 1м/с
1998-11-06,1,738,З 3м/с,1,740,З 3м/с
1998-11-07,3,742,З 2м/с,0,742,З 2м/с
1998-11-08,-2,746,СЗ 2м/с,-2,746,СЗ 2м/с
1998-11-09,-3,747,СЗ 3м/с,-6,747,СЗ 3м/с
1998-11-10,-8,750,СЗ 3м/с,-11,752,СЗ 3м/с
1998-11-11,-14,757,С 2м/с,-17,759,С 2м/с
1998-11-12,-12,762,ЮВ 2м/с,-14,761,ЮВ 2м/с
1998-11-13,-9,753,ЮВ 6м/с,-12,751,ЮВ 6м/с
1998-11-14,-8,746,З 1м/с,-10,747,З 1м/с
1998-11-15,-2,750,С 1м/с,-7,753,С 1м/с
1998-11-16,-9,755,СВ 3м/с,-12,754,СВ 3м/с
1998-11-17,-11,749,В 5м/с,-13,748,В 5м/с
1998-11-18,-10,744,СВ 4м/с,-9,744,СВ 4м/с
1998-11-19,-10,745,С 3м/с,-11,748,С 3м/с
1998-11-20,-16,756,СЗ 1м/с,-16,758,СЗ 1м/с
1998-11-21,-17,765,СЗ 1м/с,-22,767,СЗ 1м/с
1998-11-22,-16,768,ЮЗ 2м/с,-15,766,ЮЗ 2м/с
1998-11-23,-6,762,З 3м/с,-8,762,З 3м/с
1998-11-24,-5,761,З 2м/с,-7,760,З 2м/с
1998-11-25,-2,758,С 1м/с,-12,758,С 1м/с
1998-11-26,-10,760,С 1м/с,-7,761,С 1м/с
1998-11-27,-2,763,В 3м/с,-3,764,В 3м/с
1998-11-28,-8,768,ЮВ 3м/с,-12,767,ЮВ 3м/с
1998-11-29,-16,767,В 3м/с,-19,766,В 3м/с
1998-11-30,-19,766,ЮВ 2м/с,-21,767,ЮВ 2м/с
1998-12-01,-20,769,С 1м/с,-23,769,С 1м/с
1998-12-02,-13,765,З 4м/с,-13,762,З 4м/с
1998-12-04,-8,756,Ю 3м/с,-10,756,Ю 3м/с
1998-12-06,0,740,В 1м/с,1,739,В 1м/с
1998-12-07,-2,747,З 4м/с,-6,750,З 4м/с
1998-12-08,-7,754,ЮЗ 2м/с,-8,754,ЮЗ 2м/с
1998-12-09,-9,756,СВ 1м/с,-8,757,СВ 1м/с
1998-12-10,-6,752,СВ 4м/с,-5,748,СВ 4м/с
1998-12-11,0,740,Ю 4м/с,-9,742,Ю 4м/с
1998-12-12,-12,745,Ю 3м/с,-11,729,Ю 3м/с
1998-12-13,-9,742,Ш,-15,744,Ш
1998-12-14,-15,751,СЗ 2м/с,-17,753,СЗ 2м/с
1998-12-15,-18,756,Ю 1м/с,-12,754,Ю 1м/с
1998-12-16,-1,745,ЮЗ 5м/с,-1,744,ЮЗ 5м/с
1998-12-17,0,743,З 3м/с,0,744,З 3м/с
1998-12-18,0,741,ЮЗ 5м/с,0,739,ЮЗ 5м/с
1998-12-19,1,738,ЮЗ 3м/с,1,736,ЮЗ 3м/с
1998-12-20,-1,734,ЮЗ 4м/с,-1,734,ЮЗ 4м/с
1998-12-21,1,736,ЮЗ 4м/с,0,736,ЮЗ 4м/с
1998-12-22,-8,741,СЗ 4м/с,-13,744,СЗ 4м/с
1998-12-23,-15,749,ЮЗ 3м/с,-13,747,ЮЗ 3м/с
1998-12-24,-14,756,З 1м/с,-18,758,З 1м/с
1998-12-25,-8,750,Ю 6м/с,-9,748,Ю 6м/с
1998-12-26,-3,744,ЮЗ 6м/с,-3,743,ЮЗ 6м/с
1998-12-27,0,739,ЮЗ 8м/с,-2,738,ЮЗ 8м/с
1998-12-28,3,742,З 4м/с,1,744,З 4м/с
1998-12-29,2,745,ЮЗ 5м/с,2,741,ЮЗ 5м/с
1998-12-30,1,746,СЗ 5м/с,0,749,СЗ 5м/с
1998-12-31,-4,757,С 4м/с,-6,760,С 4м/с
1999-01-01,-7,757,ЮЗ 4м/с,-8,754,ЮЗ 4м/с
1999-01-02,-8,753,Ю 1м/с,-10,753,Ю 1м/с
1999-01-03,-5,752,Ю 3м/с,-5,751,Ю 3м/с
1999-01-04,-4,751,ЮЗ 2м/с,-2,750,ЮЗ 2м/с
1999-01-05,0,745,Ю 7м/с,-1,741,Ю 7м/с
1999-01-06,2,735,З 4м/с,0,737,З 4м/с
1999-01-07,2,724,ЮЗ 5м/с,2,722,ЮЗ 5м/с
1999-01-08,-6,729,СЗ 3м/с,-10,734,СЗ 3м/с
1999-01-09,-9,739,ЮЗ 2м/с,-11,741,ЮЗ 2м/с
1999-01-10,-11,744,ЮВ 2м/с,-10,744,ЮВ 2м/с
1999-01-11,-12,751,С 4м/с,-14,756,С 4м/с
1999-01-12,-18,759,Ш,-18,757,Ш
1999-01-13,-9,747,ЮВ 6м/с,-8,745,ЮВ 6м/с
1999-01-14,-2,746,Ю 3м/с,-2,746,Ю 3м/с
1999-01-15,0,743,ЮВ 4м/с,1,741,ЮВ 4м/с
1999-01-16,0,748,З 1м/с,-1,750,З 1м/с
1999-01-17,-3,756,ЮЗ 1м/с,-3,757,ЮЗ 1м/с
1999-01-18,-1,756,ЮЗ 4м/с,-5,755,ЮЗ 4м/с
1999-01-19,-5,754,З 2м/с,-3,756,З 2м/с
1999-01-20,-5,756,ЮЗ 3м/с,-7,753,ЮЗ 3м/с
1999-01-21,-1,751,З 2м/с,-1,751,З 2м/с
1999-01-22,0,744,ЮЗ 4м/с,-4,742,ЮЗ 4м/с
1999-01-23,0,744,З 5м/с,0,745,З 5м/с
1999-01-24,0,744,З 3м/с,0,744,З 3м/с
1999-01-25,-3,741,Ю 3м/с,-2,738,Ю 3м/с
1999-01-26,1,728,ЮЗ 7м/с,2,727,ЮЗ 7м/с
1999-01-27,-5,738,Ш,-3,739,Ш
1999-01-28,0,739,В 2м/с,0,738,В 2м/с
1999-01-29,0,739,Ю 3м/с,0,743,Ю 3м/с
1999-01-30,0,747,Ш,-4,748,Ш
1999-01-31,-13,753,С 3м/с,-12,751,С 3м/с
1999-02-01,-9,741,З 3м/с,-9,741,З 3м/с
1999-02-02,-12,741,С 5м/с,-23,743,С 5м/с
1999-02-03,-24,742,СЗ 4м/с,-25,741,СЗ 4м/с
1999-02-11,0,746,Ю 4м/с,0,747,Ю 4м/с
1999-02-12,-2,752,СЗ 2м/с,-4,755,СЗ 2м/с
1999-02-13,-7,759,Ш,-15,759,Ш
1999-02-14,-8,759,В 2м/с,-6,757,В 2м/с
1999-02-15,-4,753,ЮВ 3м/с,-3,751,ЮВ 3м/с
1999-02-17,-1,739,Ю 6м/с,-2,739,Ю 6м/с
1999-02-18,1,744,ЮВ 4м/с,1,744,ЮВ 4м/с
1999-02-19,-3,741,ЮВ 3м/с,-4,741,ЮВ 3м/с
1999-02-20,-2,739,СЗ 2м/с,-4,739,СЗ 2м/с
1999-02-21,-5,738,З 2м/с,-11,739,З 2м/с
1999-02-22,-7,740,З 2м/с,-12,741,З 2м/с
1999-02-23,-7,739,В 4м/с,-4,735,В 4м/с
1999-02-24,1,735,Ю 6м/с,0,739,Ю 6м/с
1999-02-25,0,742,Ю 2м/с,-3,741,Ю 2м/с
1999-02-26,0,738,Ю 4м/с,-2,738,Ю 4м/с
1999-02-27,-3,741,Ю 2м/с,-5,741,Ю 2м/с
1999-02-28,-3,747,СЗ 3м/с,-4,748,СЗ 3м/с
1999-03-01,-4,745,ЮЗ 2м/с,-4,744,ЮЗ 2м/с
1999-03-02,0,734,ЮВ 6м/с,1,732,ЮВ 6м/с
1999-03-03,1,734,ЮЗ 4м/с,0,737,ЮЗ 4м/с
1999-03-04,2,745,Ю 3м/с,0,745,Ю 3м/с
1999-03-05,2,746,СВ 2м/с,1,747,СВ 2м/с
1999-03-06,1,747,В 4м/с,0,747,В 4м/с
1999-03-07,-2,749,СВ 4м/с,-5,751,СВ 4м/с
1999-03-08,-8,756,В 4м/с,-11,758,В 4м/с
1999-03-09,-6,762,В 5м/с,-8,762,В 5м/с
1999-03-10,-4,759,В 3м/с,-5,757,В 3м/с
1999-03-11,-4,752,ЮВ 4м/с,-5,751,ЮВ 4м/с
1999-03-12,-2,751,В 4м/с,-2,751,В 4м/с
1999-03-13,-2,756,СВ 5м/с,-3,758,СВ 5м/с
1999-03-14,-3,761,В 4м/с,-6,762,В 4м/с
1999-03-15,-4,765,В 3м/с,-8,765,В 3м/с
1999-03-16,-3,765,З 2м/с,-8,765,З 2м/с
1999-03-17,0,763,З 2м/с,-4,762,З 2м/с
1999-03-18,0,757,ЮЗ 2м/с,-4,753,ЮЗ 2м/с
1999-03-19,-1,747,З 2м/с,-1,747,З 2м/с
1999-03-20,1,747,З 2м/с,-4,747,З 2м/с
1999-03-21,2,747,Ю 2м/с,-2,747,Ю 2м/с
1999-03-22,-3,747,ЮВ 5м/с,-4,747,ЮВ 5м/с
1999-03-23,0,744,Ю 5м/с,0,745,Ю 5м/с
1999-03-24,3,745,Ю 4м/с,2,746,Ю 4м/с
1999-03-25,3,747,Ю 3м/с,1,748,Ю 3м/с
1999-03-26,2,750,ЮЗ 4м/с,3,750,ЮЗ 4м/с
1999-03-27,5,753,ЮЗ 3м/с,4,752,ЮЗ 3м/с
1999-03-28,7,753,Ю 4м/с,3,753,Ю 4м/с
1999-03-29,7,755,ЮЗ 1м/с,2,756,ЮЗ 1м/с
1999-03-30,9,757,Ю 1м/с,4,757,Ю 1м/с
1999-03-31,11,758,З 1м/с,3,756,З 1м/с
1999-04-01,10,755,З 2м/с,3,753,З 2м/с
1999-04-02,10,750,Ш,4,747,Ш
1999-04-03,2,740,С 5м/с,2,741,С 5м/с
1999-04-04,1,736,СЗ 6м/с,-3,741,СЗ 6м/с
1999-04-05,0,745,СЗ 5м/с,-3,745,СЗ 5м/с
1999-04-06,0,744,З 3м/с,0,741,З 3м/с
1999-04-07,4,740,ЮЗ 2м/с,3,739,ЮЗ 2м/с
1999-04-08,6,738,З 4м/с,5,739,З 4м/с
1999-04-09,7,742,З 3м/с,4,741,З 3м/с
1999-04-10,7,736,З 5м/с,7,737,З 5м/с
1999-04-11,9,740,З 4м/с,8,739,З 4м/с
1999-04-12,9,735,ЮЗ 3м/с,8,735,ЮЗ 3м/с
1999-04-13,11,737,Ю 1м/с,10,738,Ю 1м/с
1999-04-14,8,741,Ю 3м/с,6,742,Ю 3м/с
1999-04-15,17,747,Ю 4м/с,12,749,Ю 4м/с
1999-04-16,19,754,З 2м/с,13,754,З 2м/с
1999-04-17,19,755,ЮВ 4м/с,14,753,ЮВ 4м/с
1999-04-18,18,753,Ю 5м/с,14,752,Ю 5м/с
1999-04-19,18,752,ЮВ 4м/с,14,750,ЮВ 4м/с
1999-04-20,19,752,В 4м/с,13,753,В 4м/с
1999-04-21,16,757,ЮВ 5м/с,11,758,ЮВ 5м/с
1999-04-22,16,760,Ю 6м/с,11,759,Ю 6м/с
1999-04-23,17,759,Ю 7м/с,13,743,Ю 7м/с
1999-04-24,17,756,ЮВ 5м/с,12,756,ЮВ 5м/с
1999-04-25,19,757,Ю 5м/с,12,756,Ю 5м/с
1999-04-26,20,757,З 3м/с,14,756,З 3м/с
1999-04-27,22,755,ЮВ 2м/с,15,753,ЮВ 2м/с
1999-04-28,24,749,ЮЗ 4м/с,15,747,ЮЗ 4м/с
1999-04-29,22,741,ЮЗ 3м/с,15,739,ЮЗ 3м/с
1999-04-30,16,733,ЮЗ 6м/с,10,732,ЮЗ 6м/с
1999-05-01,7,736,З 5м/с,6,735,З 5м/с
1999-05-02,9,740,З 6м/с,5,741,З 6м/с
1999-05-03,5,744,СЗ 5м/с,1,747,СЗ 5м/с
1999-05-04,3,748,С 2м/с,1,749,С 2м/с
1999-05-05,4,750,СВ 4м/с,3,751,СВ 4м/с
1999-05-06,6,750,СЗ 3м/с,3,749,СЗ 3м/с
1999-05-07,10,744,З 5м/с,7,743,З 5м/с
1999-05-08,4,744,З 4м/с,0,747,З 4м/с
1999-05-09,6,750,З 5м/с,0,751,З 5м/с
1999-05-10,10,749,З 2м/с,6,747,З 2м/с
1999-05-11,12,738,С 4м/с,6,739,С 4м/с
1999-05-12,6,738,С 2м/с,3,740,С 2м/с
1999-05-13,6,741,СЗ 4м/с,6,743,СЗ 4м/с
1999-05-14,9,744,СЗ 3м/с,4,743,СЗ 3м/с
1999-05-15,11,744,З 2м/с,5,744,З 2м/с
1999-05-16,14,745,Ю 4м/с,12,745,Ю 4м/с
1999-05-17,14,745,В 3м/с,12,744,В 3м/с
1999-05-18,10,744,СВ 6м/с,8,744,СВ 6м/с
1999-05-19,10,744,СЗ 5м/с,8,744,СЗ 5м/с
1999-05-21,9,750,СВ 2м/с,5,751,СВ 2м/с
1999-05-22,17,751,Ю 2м/с,12,750,Ю 2м/с
1999-05-23,22,748,З 3м/с,17,747,З 3м/с
1999-05-24,22,748,ЮЗ 4м/с,15,748,ЮЗ 4м/с
1999-05-25,22,748,Ш,17,748,Ш
1999-05-26,21,747,Ю 4м/с,17,747,Ю 4м/с
1999-05-27,23,746,Ю 3м/с,16,746,Ю 3м/с
1999-05-28,21,747,СЗ 3м/с,16,747,СЗ 3м/с
1999-05-29,18,750,С 5м/с,13,750,С 5м/с
1999-05-30,24,744,З 6м/с,21,742,З 6м/с
1999-05-31,18,738,ЮЗ 3м/с,10,744,ЮЗ 3м/с
1999-06-01,11,749,С 3м/с,9,750,С 3м/с
1999-06-02,16,751,Ш,12,737,Ш
1999-06-03,19,750,Ю 3м/с,13,748,Ю 3м/с
1999-06-04,21,748,Ю 2м/с,16,747,Ю 2м/с
1999-06-05,25,748,Ю 3м/с,18,748,Ю 3м/с
1999-06-06,27,751,С 2м/с,20,751,С 2м/с
1999-06-07,29,753,Ш,20,753,Ш
1999-06-08,28,753,СЗ 3м/с,20,753,СЗ 3м/с
1999-06-09,30,753,С 2м/с,21,752,С 2м/с
1999-06-10,29,752,С 2м/с,23,753,С 2м/с
1999-06-11,28,755,Ш,21,753,Ш
1999-06-12,29,750,З 2м/с,19,748,З 2м/с
1999-06-13,23,748,С 4м/с,17,750,С 4м/с
1999-06-14,21,753,С 3м/с,18,753,С 3м/с
1999-06-15,26,751,СЗ 4м/с,22,750,СЗ 4м/с
1999-06-16,29,750,СЗ 3м/с,23,749,СЗ 3м/с
1999-06-17,28,747,СЗ 3м/с,18,747,СЗ 3м/с
1999-06-18,23,747,Ш,19,747,Ш
1999-06-19,22,750,ЮВ 2м/с,17,749,ЮВ 2м/с
1999-06-20,23,749,ЮВ 3м/с,18,748,ЮВ 3м/с
1999-06-21,25,748,Ю 3м/с,21,747,Ю 3м/с
1999-06-22,27,750,ЮВ 3м/с,22,749,ЮВ 3м/с
1999-06-23,28,750,ЮВ 2м/с,22,748,ЮВ 2м/с
1999-06-24,27,747,Ш,25,745,Ш
1999-06-25,23,744,С 2м/с,18,743,С 2м/с
1999-06-26,28,744,В 3м/с,23,744,В 3м/с
1999-06-27,20,745,В 2м/с,21,745,В 2м/с
1999-06-28,25,746,СВ 3м/с,17,746,СВ 3м/с
1999-06-29,26,745,СВ 3м/с,20,744,СВ 3м/с
1999-06-30,26,744,СВ 3м/с,22,744,СВ 3м/с
1999-07-01,29,745,Ш,20,744,Ш
1999-07-02,26,744,В 1м/с,24,744,В 1м/с
1999-07-03,29,743,Ю 2м/с,21,742,Ю 2м/с
1999-07-04,24,743,СЗ 3м/с,21,744,СЗ 3м/с
1999-07-05,26,747,С 3м/с,20,747,С 3м/с
1999-07-06,28,747,СВ 1м/с,22,746,СВ 1м/с
1999-07-07,31,747,Ю 2м/с,24,747,Ю 2м/с
1999-07-09,24,750,СВ 3м/с,16,751,СВ 3м/с
1999-07-10,21,752,С 3м/с,18,751,С 3м/с
1999-07-11,20,753,С 4м/с,15,754,С 4м/с
1999-07-13,26,746,СЗ 1м/с,21,746,СЗ 1м/с
1999-07-14,29,745,С 1м/с,23,744,С 1м/с
1999-07-15,30,744,В 1м/с,24,744,В 1м/с
1999-07-16,29,745,В 2м/с,21,744,В 2м/с
1999-07-17,31,744,ЮЗ 2м/с,22,744,ЮЗ 2м/с
1999-07-18,29,745,СЗ 2м/с,25,744,СЗ 2м/с
1999-07-20,25,740,ЮВ 4м/с,18,740,ЮВ 4м/с
1999-07-21,24,739,ЮВ 1м/с,17,739,ЮВ 1м/с
1999-07-22,27,739,С 1м/с,21,740,С 1м/с
1999-07-23,27,742,Ш,22,743,Ш
1999-07-24,28,746,СВ 1м/с,20,746,СВ 1м/с
1999-07-25,25,747,С 3м/с,21,746,С 3м/с
1999-07-26,27,748,З 3м/с,21,747,З 3м/с
1999-07-27,27,747,С 2м/с,23,747,С 2м/с
1999-07-29,22,744,С 2м/с,18,745,С 2м/с
1999-07-30,23,759,СВ 3м/с,21,744,СВ 3м/с
1999-07-31,17,744,СВ 3м/с,16,744,СВ 3м/с
1999-08-01,14,745,СВ 3м/с,12,746,СВ 3м/с
1999-08-02,11,745,С 4м/с,12,747,С 4м/с
1999-08-03,15,747,С 2м/с,14,747,С 2м/с
1999-08-04,20,747,Ш,15,746,Ш
1999-08-05,17,742,СВ 2м/с,16,741,СВ 2м/с
1999-08-06,18,740,Ш,16,739,Ш
1999-08-07,25,738,З 4м/с,18,738,З 4м/с
1999-08-08,19,742,З 2м/с,12,744,З 2м/с
1999-08-09,16,744,В 3м/с,13,744,В 3м/с
1999-08-10,20,745,ЮВ 2м/с,18,744,ЮВ 2м/с
1999-08-11,24,743,Ю 2м/с,21,739,Ю 2м/с
1999-08-12,19,741,З 3м/с,17,741,З 3м/с
1999-08-13,22,742,Ю 1м/с,18,741,Ю 1м/с
1999-08-14,23,741,В 1м/с,20,739,В 1м/с
1999-08-15,20,734,Ю 5м/с,16,733,Ю 5м/с
1999-08-16,19,737,З 5м/с,14,738,З 5м/с
1999-08-17,19,741,ЮЗ 4м/с,13,741,ЮЗ 4м/с
1999-08-18,17,741,З 3м/с,15,743,З 3м/с
1999-08-19,20,748,З 3м/с,13,749,З 3м/с
1999-08-20,20,744,ЮЗ 3м/с,15,744,ЮЗ 3м/с
1999-08-21,15,742,Ш,14,741,Ш
1999-08-22,20,742,СЗ 3м/с,12,744,СЗ 3м/с
1999-08-23,20,745,СВ 1м/с,13,738,СВ 1м/с
1999-08-24,20,747,С 4м/с,15,749,С 4м/с
1999-08-25,18,753,С 3м/с,10,753,С 3м/с
1999-08-26,18,754,С 3м/с,13,753,С 3м/с
1999-08-27,18,753,СЗ 1м/с,11,752,СЗ 1м/с
1999-08-28,20,750,СЗ 2м/с,13,749,СЗ 2м/с
1999-08-29,19,746,СЗ 2м/с,15,744,СЗ 2м/с
